"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2022","25.00","26.00","26.00","24.40","8.73K","-7.41%"
"06/30/2022","27.00","24.00","27.40","23.00","622.25K","8.00%"
"06/29/2022","25.00","23.80","25.00","22.10","77.95K","8.70%"
"06/28/2022","23.00","22.00","24.40","21.50","16.24K","-1.71%"
"06/27/2022","23.40","25.50","25.50","23.40","16.92K","-7.51%"
"06/24/2022","25.30","24.30","25.80","24.20","122.74K","4.55%"
"06/23/2022","24.20","23.80","24.50","23.80","15.65K","0.83%"
"06/22/2022","24.00","24.00","24.00","23.00","19.24K","0.00%"
"06/21/2022","24.00","24.50","24.50","22.00","33.73K","-2.04%"
"06/20/2022","24.50","22.00","24.50","21.00","202.01K","6.99%"
"06/17/2022","22.90","22.90","23.00","21.10","65.65K","-4.18%"
"06/16/2022","23.90","24.50","24.50","21.10","22.17K","-2.45%"
"06/15/2022","24.50","22.50","24.90","21.20","278.06K","6.52%"
