"Date","Price","Open","High","Low","Vol.","Change %"
"11/05/2021","10.70","10.50","11.20","10.40","36.41M","0.00%"
"11/03/2021","10.70","10.70","10.90","10.50","29.06M","-0.93%"
"11/02/2021","10.80","10.90","10.90","10.60","20.06M","-0.92%"
"11/01/2021","10.90","11.10","11.10","10.70","22.21M","-1.80%"
"10/29/2021","11.10","11.10","11.20","10.90","22.51M","-0.89%"
"10/28/2021","11.20","11.20","11.30","11.00","14.60M","0.00%"
"10/27/2021","11.20","11.60","11.70","11.10","66.65M","-2.61%"
"10/26/2021","11.50","10.90","11.60","10.90","114.00M","5.50%"
"10/25/2021","10.90","10.70","10.90","10.50","36.90M","1.87%"
"10/22/2021","10.70","10.70","10.90","10.60","36.53M","0.94%"
"10/21/2021","10.60","10.40","10.70","10.40","30.73M","1.92%"
"10/18/2021","10.40","10.50","10.50","10.30","7.05M","-0.95%"
"10/15/2021","10.50","10.50","10.60","10.40","14.89M","0.00%"
"10/14/2021","10.50","10.50","10.60","10.40","12.75M","1.94%"
"10/13/2021","10.30","10.60","10.60","10.20","51.36M","-2.83%"
"10/12/2021","10.60","10.70","10.80","10.50","18.44M","0.00%"
"10/11/2021","10.60","10.80","10.80","10.60","9.35M","-1.85%"
"10/08/2021","10.80","10.60","10.90","10.50","43.10M","1.89%"
"10/07/2021","10.60","10.70","10.80","10.40","35.14M","-0.93%"
"10/06/2021","10.70","10.70","10.90","10.50","30.20M","0.00%"
"10/05/2021","10.70","10.90","10.90","10.40","64.39M","0.00%"
"10/04/2021","10.70","10.30","10.70","10.20","47.37M","4.90%"
"10/01/2021","10.20","10.30","10.40","10.10","27.09M","-0.97%"
"09/30/2021","10.30","10.60","10.70","10.10","88.77M","-1.90%"
"09/29/2021","10.50","10.00","10.60","10.00","137.51M","6.06%"
"09/28/2021","9.90","9.80","10.00","9.60","95.78M","1.02%"
"09/27/2021","9.80","9.60","9.80","9.50","67.64M","3.16%"
"09/24/2021","9.50","9.10","9.50","9.00","43.08M","5.56%"
"09/23/2021","9.00","9.10","9.30","9.00","21.24M","0.00%"
"09/22/2021","9.00","9.10","9.20","8.90","28.44M","-1.10%"
"09/21/2021","9.10","9.10","9.30","8.90","31.72M","-1.09%"
"09/17/2021","9.20","9.30","9.50","9.10","58.36M","-4.17%"
"09/16/2021","9.60","10.00","10.30","9.40","111.19M","-3.03%"
"09/15/2021","9.90","9.10","10.00","9.10","102.02M","10.00%"
"09/14/2021","9.00","8.60","9.20","8.60","60.29M","3.45%"
"09/13/2021","8.70","9.30","9.40","8.50","94.52M","-7.45%"
"09/10/2021","9.40","10.20","10.30","9.10","101.11M","-6.00%"
"09/09/2021","10.00","9.40","10.20","8.90","129.78M","7.53%"
"09/08/2021","9.30","10.30","10.40","8.60","227.09M","-9.71%"
"09/07/2021","10.30","10.90","11.00","10.00","185.11M","-6.36%"
"09/06/2021","11.00","11.30","11.40","10.80","103.67M","-2.65%"
"09/03/2021","11.30","11.50","11.60","11.10","109.89M","-1.74%"
"09/02/2021","11.50","11.60","12.00","11.50","206.85M","0.00%"
"09/01/2021","11.50","11.00","11.80","10.80","256.71M","9.52%"
"08/31/2021","10.50","10.50","10.80","9.70","173.54M","2.94%"
"08/30/2021","10.20","10.30","11.60","10.00","446.12M","6.25%"
"08/27/2021","9.60","8.00","9.60","8.00","325.39M","23.08%"
"08/26/2021","7.80","7.50","7.90","7.50","74.21M","4.00%"
"08/25/2021","7.50","7.60","7.70","7.40","65.81M","-1.32%"
"08/24/2021","7.60","7.80","8.00","7.50","133.40M","-1.30%"
"08/23/2021","7.70","7.10","7.70","7.10","153.66M","10.00%"
"08/20/2021","7.00","7.00","7.20","6.90","76.11M","-1.41%"
"08/19/2021","7.10","7.10","7.30","6.90","104.46M","0.00%"
"08/18/2021","7.10","6.80","7.10","6.70","83.04M","4.41%"
"08/17/2021","6.80","6.50","6.80","6.50","9.33M","3.03%"
"08/16/2021","6.60","6.50","6.60","6.40","4.67M","0.00%"
"08/13/2021","6.60","6.50","6.70","6.50","9.84M","0.00%"
"08/12/2021","6.60","6.70","6.70","6.50","11.26M","-1.49%"
"08/11/2021","6.70","6.60","6.80","6.60","5.55M","0.00%"
"08/10/2021","6.70","6.80","6.90","6.60","20.87M","-1.47%"
"08/09/2021","6.80","6.70","6.90","6.50","50.36M","0.00%"
"08/06/2021","6.80","6.50","6.80","6.40","58.47M","4.62%"
"08/05/2021","6.50","6.80","6.80","6.50","62.13M","-5.80%"
"08/04/2021","6.90","7.00","7.10","6.80","120.85M","0.00%"
"08/03/2021","6.90","6.80","6.90","6.60","101.46M","2.99%"
"08/02/2021","6.70","6.40","6.80","6.30","69.39M","6.35%"
"07/30/2021","6.30","6.40","6.40","6.30","7.22M","-1.56%"
"07/29/2021","6.40","6.40","6.50","6.30","8.16M","0.00%"
"07/28/2021","6.40","6.30","6.40","6.30","6.67M","0.00%"
"07/27/2021","6.40","6.40","6.40","6.30","11.74M","1.59%"
"07/26/2021","6.30","6.40","6.50","6.30","18.54M","-3.08%"
"07/22/2021","6.50","6.40","6.50","6.30","13.50M","0.00%"
"07/20/2021","6.50","6.50","6.50","6.40","12.33M","0.00%"
"07/19/2021","6.50","6.30","6.50","6.20","50.34M","3.17%"
"07/16/2021","6.30","6.30","6.40","6.20","4.83M","0.00%"
"07/15/2021","6.30","6.30","6.40","6.20","8.33M","0.00%"
"07/14/2021","6.30","6.20","6.40","6.10","29.44M","1.61%"
"07/13/2021","6.20","6.20","6.20","6.10","2.98M","1.64%"
"07/12/2021","6.10","6.10","6.20","6.00","4.39M","0.00%"
"07/09/2021","6.10","6.10","6.20","6.00","5.18M","1.67%"
"07/08/2021","6.00","6.10","6.10","6.00","1.94M","0.00%"
"07/07/2021","6.00","6.00","6.10","5.90","2.79M","0.00%"
"07/06/2021","6.00","6.10","6.20","5.90","6.55M","0.00%"
"07/05/2021","6.00","6.20","6.20","6.00","3.26M","-1.64%"
"07/02/2021","6.10","5.80","6.20","5.80","11.06M","3.39%"
"07/01/2021","5.90","5.90","6.00","5.80","3.35M","-1.67%"
"06/30/2021","6.00","6.00","6.10","5.80","29.30M","-1.64%"
"06/29/2021","6.10","6.20","6.20","5.90","15.98M","-1.61%"
"06/28/2021","6.20","6.20","6.30","6.10","4.60M","0.00%"
"06/25/2021","6.20","6.20","6.20","6.00","4.59M","1.64%"
"06/23/2021","6.10","6.10","6.20","6.00","9.94M","0.00%"
"06/22/2021","6.10","6.20","6.30","6.00","20.99M","-3.17%"
"06/21/2021","6.30","6.30","6.30","6.10","19.68M","0.00%"
"06/18/2021","6.30","6.30","6.40","6.20","13.13M","0.00%"
"06/17/2021","6.30","6.40","6.40","6.20","3.56M","-1.56%"
"06/16/2021","6.40","6.40","6.50","6.20","22.83M","0.00%"
"06/15/2021","6.40","6.20","6.40","6.20","11.36M","1.59%"
"06/14/2021","6.30","6.30","6.40","6.20","4.85M","0.00%"
"06/11/2021","6.30","6.30","6.40","6.20","25.39M","-1.56%"
